termination_id,employee_id,termination_date,termination_type,termination_reason,voluntary_flag,regrettable_flag,department,business_unit,sub_department,job_family,job_level,manager_id,tenure_months,country,segment
TERM0001464,1464,2021-09-22,Retirement,Retirement,true,false,Customer Service,Customer,Chat,Customer Support,IC2,788,6,MX,customer
TERM0001507,1507,2021-09-16,Layoff,Layoff,false,false,Customer Service,Customer,Contact Center,Customer Support,IC1,93,5,BR,customer
TERM0001442,1442,2021-09-16,Retirement,Retirement,true,false,People,Corporate,Compensation & Benefits,People,IC4,928,9,BR,corporate
TERM0001498,1498,2021-09-20,Resignation,Resignation,true,true,Marketing,Corporate,Content,Marketing,M1,1461,5,BR,corporate
TERM0000001,1,2021-10-21,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,Store Operations,IC1,12,149,BR,retail_ops
TERM0000316,316,2021-10-23,Other,Other,false,false,Store Operations,Retail,Security,Store Operations,IC4,467,83,BR,retail_ops
TERM0001015,1015,2021-10-28,Resignation,Resignation,true,false,Regional Operations,Retail,Region South,General Management,IC2,1049,29,BR,retail_ops
TERM0001072,1072,2021-10-24,Layoff,Layoff,false,false,Visual Merchandising,Retail,Store Design,Store Operations,IC4,771,26,BR,retail_ops
TERM0001232,1232,2021-10-18,Resignation,Resignation,true,false,Regional Operations,Retail,Region Southeast,General Management,IC1,1142,23,BR,retail_ops
TERM0001470,1470,2021-10-28,Resignation,Resignation,true,false,Sales,Retail,Floor Sales,Sales,IC1,926,7,BR,retail_ops
TERM0001532,1532,2021-10-18,Resignation,Resignation,true,true,Sales,Retail,Floor Sales,Sales,IC1,959,5,CO,retail_ops
TERM0001537,1537,2021-10-27,Resignation,Resignation,true,false,Visual Merchandising,Retail,Store Design,Design,IC1,572,5,AR,retail_ops
TERM0001587,1587,2021-10-22,Layoff,Layoff,false,true,Sales,Retail,Floor Sales,Sales,IC1,882,3,BR,retail_ops
TERM0001590,1590,2021-10-17,Resignation,Resignation,true,true,Regional Operations,Retail,Region Southeast,Store Operations,IC1,1325,3,BR,retail_ops
TERM0001600,1600,2021-10-26,Resignation,Resignation,true,false,Store Operations,Retail,Stockroom,Store Operations,IC5,363,3,AR,retail_ops
TERM0001222,1222,2021-10-22,Retirement,Retirement,true,false,Distribution Centers,Supply Chain,Inbound,Warehouse,IC2,665,23,BR,supply
TERM0000016,16,2021-10-16,Resignation,Resignation,true,false,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,659,84,BR,customer
TERM0000853,853,2021-10-24,Other,Other,false,false,Customer Operations,Customer,Returns,Logistics,IC1,1050,38,BR,customer
TERM0001292,1292,2021-10-23,Resignation,Resignation,true,true,Customer Experience,Customer,Voice of Customer,Design,IC2,899,16,AR,customer
TERM0001388,1388,2021-10-16,Retirement,Retirement,true,false,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,620,11,BR,customer
TERM0001453,1453,2021-10-25,Resignation,Resignation,true,false,Customer Service,Customer,Escalations,Customer Support,IC1,116,7,BR,customer
TERM0001026,1026,2021-10-23,Layoff,Layoff,false,false,Product,Digital,Product Ops,Product Management,IC3,1274,29,BR,digital
TERM0000467,467,2021-11-26,Redundancy,Redundancy,false,false,Store Operations,Retail,Store Management,Store Operations,M1,65,62,BR,retail_ops
TERM0000683,683,2021-11-19,Resignation,Resignation,true,false,Visual Merchandising,Retail,Store Design,Store Operations,IC1,11,48,BR,retail_ops
TERM0000803,803,2021-11-16,Retirement,Retirement,true,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,788,41,MX,retail_ops
TERM0000969,969,2021-11-21,Performance,Performance,false,false,Visual Merchandising,Retail,Store Design,Store Operations,IC1,1238,35,BR,retail_ops
TERM0001158,1158,2021-11-24,Redundancy,Redundancy,false,false,Store Operations,Retail,Security,Store Operations,IC2,1080,25,BR,retail_ops
TERM0001173,1173,2021-11-17,Resignation,Resignation,true,true,Regional Operations,Retail,Region South,General Management,M2,700,24,BR,retail_ops
TERM0001235,1235,2021-11-21,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC2,517,24,BR,retail_ops
TERM0001295,1295,2021-11-18,Resignation,Resignation,true,true,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,1238,16,BR,retail_ops
TERM0001455,1455,2021-11-17,Other,Other,false,false,Store Operations,Retail,Security,Store Operations,IC2,1014,8,BR,retail_ops
TERM0001482,1482,2021-11-17,Retirement,Retirement,true,false,Store Operations,Retail,Store Management,Store Operations,IC1,395,8,BR,retail_ops
TERM0001485,1485,2021-11-16,Resignation,Resignation,true,false,Store Operations,Retail,Stockroom,Store Operations,IC1,959,7,CO,retail_ops
TERM0001581,1581,2021-11-25,Other,Other,false,false,Regional Operations,Retail,Region North,General Management,IC2,1512,4,MX,retail_ops
TERM0001628,1628,2021-11-22,Other,Other,false,false,Sales,Retail,Floor Sales,Sales,IC1,751,3,MX,retail_ops
TERM0001645,1645,2021-11-22,Retirement,Retirement,true,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,274,2,BR,retail_ops
TERM0001704,1704,2021-11-22,Retirement,Retirement,true,false,Store Operations,Retail,Store Management,Store Operations,IC1,809,1,BR,retail_ops
TERM0000551,551,2021-11-24,Performance,Performance,false,false,Procurement,Supply Chain,Sourcing,Procurement,M1,335,56,BR,supply
TERM0001270,1270,2021-11-22,Retirement,Retirement,true,false,Procurement,Supply Chain,Supplier Management,Procurement,IC2,1382,18,MX,supply
TERM0001473,1473,2021-11-18,Resignation,Resignation,true,true,Procurement,Supply Chain,Sourcing,Procurement,IC1,1212,8,BR,supply
TERM0001495,1495,2021-11-21,Retirement,Retirement,true,false,Logistics,Supply Chain,Reverse Logistics,Logistics,IC3,118,7,BR,supply
TERM0000837,837,2021-11-22,Other,Other,false,false,Customer Experience,Customer,Voice of Customer,Design,IC4,552,39,BR,customer
TERM0001490,1490,2021-11-21,Resignation,Resignation,true,true,Strategy,Corporate,Corporate Strategy,Strategy,IC2,55,7,BR,corporate
TERM0001599,1599,2021-11-22,Retirement,Retirement,true,false,People,Corporate,Compensation & Benefits,People,IC1,57,4,BR,corporate
TERM0000534,534,2021-11-22,Retirement,Retirement,true,false,Engineering,Digital,Backend,Software Engineering,IC1,283,59,BR,digital
TERM0000629,629,2021-11-24,Retirement,Retirement,true,false,Product,Digital,Product Management,Product Management,IC1,118,51,BR,digital
TERM0000013,13,2021-12-28,EndOfContract,EndOfContract,false,false,Regional Operations,Retail,Region South,Store Operations,IC2,518,107,BR,retail_ops
TERM0000343,343,2021-12-26,Other,Other,false,false,Sales,Retail,Floor Sales,Sales,M1,261,96,AR,retail_ops
TERM0000722,722,2021-12-22,Other,Other,false,false,Store Operations,Retail,Store Management,Store Operations,IC1,280,48,BR,retail_ops
TERM0001077,1077,2021-12-28,Resignation,Resignation,true,true,Visual Merchandising,Retail,Store Design,Store Operations,IC1,1170,28,BR,retail_ops
TERM0001171,1171,2021-12-19,Retirement,Retirement,true,false,Sales,Retail,Floor Sales,Sales,IC2,517,25,BR,retail_ops
TERM0001184,1184,2021-12-22,Other,Other,false,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC3,1018,25,BR,retail_ops
TERM0001208,1208,2021-12-20,Retirement,Retirement,true,false,Store Operations,Retail,Store Management,Store Operations,IC2,1080,25,BR,retail_ops
TERM0001312,1312,2021-12-24,Resignation,Resignation,true,true,Regional Operations,Retail,Region Southeast,Store Operations,IC1,959,16,CO,retail_ops
TERM0001548,1548,2021-12-26,Performance,Performance,false,false,Visual Merchandising,Retail,Merchandising,Design,IC3,1018,6,BR,retail_ops
TERM0001640,1640,2021-12-17,Resignation,Resignation,true,false,Sales,Retail,Floor Sales,Sales,IC2,1629,4,BR,retail_ops
TERM0001648,1648,2021-12-23,Layoff,Layoff,false,false,Regional Operations,Retail,Region Southeast,Store Operations,IC1,229,3,BR,retail_ops
TERM0001668,1668,2021-12-22,EndOfContract,EndOfContract,false,false,Regional Operations,Retail,Region Southeast,General Management,IC1,1666,3,BR,retail_ops
TERM0001766,1766,2021-12-16,Resignation,Resignation,true,false,Store Operations,Retail,Security,Store Operations,IC1,1752,1,CO,retail_ops
TERM0001770,1770,2021-12-27,Retirement,Retirement,true,true,Regional Operations,Retail,Region South,General Management,IC4,1491,1,AR,retail_ops
TERM0000759,759,2021-12-18,Resignation,Resignation,true,false,Distribution Centers,Supply Chain,Outbound,Warehouse,IC1,357,44,AR,supply
TERM0001297,1297,2021-12-27,Retirement,Retirement,true,false,Distribution Centers,Supply Chain,Outbound,Warehouse,IC2,1589,17,BR,supply
TERM0001465,1465,2021-12-20,Resignation,Resignation,true,true,Procurement,Supply Chain,Sourcing,Procurement,IC2,1079,9,MX,supply
TERM0001614,1614,2021-12-25,Resignation,Resignation,true,false,Logistics,Supply Chain,Reverse Logistics,Logistics,IC3,959,4,CO,supply
TERM0001754,1754,2021-12-20,Retirement,Retirement,true,false,Customer Experience,Customer,Voice of Customer,Design,IC1,1286,1,BR,customer
TERM0001681,1681,2021-12-17,Retirement,Retirement,true,false,People,Corporate,Talent Acquisition,People,IC3,183,2,BR,corporate
TERM0001414,1414,2021-12-22,Resignation,Resignation,true,false,Digital Marketing,Digital,SEO,Marketing,IC4,587,13,BR,digital
TERM0001609,1609,2021-12-16,Resignation,Resignation,true,false,Engineering,Digital,Platform,Software Engineering,IC2,522,4,BR,digital
TERM0000126,126,2022-01-28,Redundancy,Redundancy,false,false,Visual Merchandising,Retail,Store Design,Design,IC1,270,80,BR,retail_ops
TERM0000542,542,2022-01-24,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,Store Operations,IC1,1203,61,AR,retail_ops
TERM0000623,623,2022-01-26,EndOfContract,EndOfContract,false,false,Visual Merchandising,Retail,Merchandising,Store Operations,M2,700,53,BR,retail_ops
TERM0001149,1149,2022-01-22,Retirement,Retirement,true,false,Visual Merchandising,Retail,Store Design,Store Operations,IC1,1031,27,AR,retail_ops
TERM0001266,1266,2022-01-28,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,Store Operations,M1,264,25,BR,retail_ops
TERM0001269,1269,2022-01-25,Resignation,Resignation,true,true,Regional Operations,Retail,Region North,Store Operations,IC1,139,21,BR,retail_ops
TERM0001436,1436,2022-01-17,Resignation,Resignation,true,true,Sales,Retail,Floor Sales,Sales,IC1,21,13,BR,retail_ops
TERM0001529,1529,2022-01-16,Retirement,Retirement,true,false,Visual Merchandising,Retail,Store Design,Store Operations,IC1,959,8,CO,retail_ops
TERM0001541,1541,2022-01-18,Other,Other,false,false,Sales,Retail,Floor Sales,Sales,IC1,1443,8,BR,retail_ops
TERM0001596,1596,2022-01-27,EndOfContract,EndOfContract,false,false,Store Operations,Retail,Store Management,Store Operations,IC1,77,6,BR,retail_ops
TERM0001607,1607,2022-01-22,Redundancy,Redundancy,false,false,Regional Operations,Retail,Region Southeast,Store Operations,IC2,959,6,CO,retail_ops
TERM0001631,1631,2022-01-22,Retirement,Retirement,true,false,Store Operations,Retail,Store Management,Store Operations,IC1,850,5,BR,retail_ops
TERM0001649,1649,2022-01-16,Redundancy,Redundancy,false,false,Store Operations,Retail,Cashier,Store Operations,IC1,395,4,BR,retail_ops
TERM0001664,1664,2022-01-19,Retirement,Retirement,true,true,Sales,Retail,Floor Sales,Sales,IC2,1652,4,BR,retail_ops
TERM0001750,1750,2022-01-18,Retirement,Retirement,true,false,Store Operations,Retail,Stockroom,Store Operations,IC1,1520,2,CL,retail_ops
TERM0001836,1836,2022-01-21,Resignation,Resignation,true,false,Regional Operations,Retail,Region South,Store Operations,IC3,1390,1,BR,retail_ops
TERM0001483,1483,2022-01-17,Resignation,Resignation,true,true,Logistics,Supply Chain,Reverse Logistics,Logistics,IC1,541,10,CL,supply
TERM0001496,1496,2022-01-25,Retirement,Retirement,true,false,Distribution Centers,Supply Chain,Inbound,Warehouse,IC1,786,9,CO,supply
TERM0001672,1672,2022-01-18,Retirement,Retirement,true,false,Planning,Supply Chain,Demand Planning,Logistics,IC2,474,4,BR,supply
TERM0001703,1703,2022-01-19,Resignation,Resignation,true,false,Distribution Centers,Supply Chain,Outbound,Warehouse,IC2,541,3,CL,supply
TERM0001622,1622,2022-01-20,Retirement,Retirement,true,false,Customer Operations,Customer,Returns,Logistics,IC1,1275,5,AR,customer
TERM0001727,1727,2022-01-25,Resignation,Resignation,true,true,Customer Operations,Customer,Order Support,Customer Support,IC1,1275,2,AR,customer
TERM0000636,636,2022-01-25,Redundancy,Redundancy,false,false,Marketing,Corporate,Brand,Marketing,IC4,537,52,BR,corporate
TERM0001095,1095,2022-01-21,Resignation,Resignation,true,false,Strategy,Corporate,M&A,Strategy,IC1,547,29,BR,corporate
TERM0001690,1690,2022-01-24,Resignation,Resignation,true,true,People,Corporate,Talent Acquisition,People,IC1,1514,3,BR,corporate
TERM0001267,1267,2022-01-22,Resignation,Resignation,true,true,UX,Digital,Design System,Design,IC3,177,25,BR,digital
TERM0000077,77,2022-02-24,Resignation,Resignation,true,true,Store Operations,Retail,Cashier,Store Operations,IC2,1377,76,BR,retail_ops
TERM0000818,818,2022-02-19,Resignation,Resignation,true,false,Regional Operations,Retail,Region South,General Management,IC1,466,43,BR,retail_ops
TERM0000860,860,2022-02-28,Retirement,Retirement,true,false,Visual Merchandising,Retail,Store Design,Design,IC1,270,41,BR,retail_ops
TERM0001413,1413,2022-02-23,Retirement,Retirement,true,false,Regional Operations,Retail,Region North,Store Operations,IC1,1405,15,BR,retail_ops
TERM0001559,1559,2022-02-26,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC1,751,8,MX,retail_ops
TERM0001561,1561,2022-02-23,Retirement,Retirement,true,true,Sales,Retail,Key Accounts,Sales,IC2,1322,8,BR,retail_ops
TERM0001565,1565,2022-02-28,Resignation,Resignation,true,true,Visual Merchandising,Retail,Merchandising,Store Operations,IC2,1389,8,BR,retail_ops
TERM0001573,1573,2022-02-20,Retirement,Retirement,true,false,Sales,Retail,Floor Sales,Sales,IC1,26,8,BR,retail_ops
TERM0001698,1698,2022-02-17,Resignation,Resignation,true,true,Regional Operations,Retail,Region North,General Management,IC1,1789,4,CO,retail_ops
TERM0001705,1705,2022-02-25,Resignation,Resignation,true,false,Visual Merchandising,Retail,Merchandising,Design,IC1,436,4,BR,retail_ops
TERM0001734,1734,2022-02-17,Other,Other,false,false,Store Operations,Retail,Stockroom,Store Operations,IC1,850,3,BR,retail_ops
TERM0001739,1739,2022-02-23,Resignation,Resignation,true,true,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,1238,3,BR,retail_ops
TERM0001752,1752,2022-02-21,Resignation,Resignation,true,false,Store Operations,Retail,Security,Store Operations,IC2,1700,3,CO,retail_ops
TERM0001779,1779,2022-02-27,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,General Management,IC1,1789,3,CO,retail_ops
TERM0001822,1822,2022-02-23,Retirement,Retirement,true,false,Regional Operations,Retail,Region North,Store Operations,IC1,1666,2,BR,retail_ops
TERM0000967,967,2022-02-17,Redundancy,Redundancy,false,true,Distribution Centers,Supply Chain,Inventory,Warehouse,M1,648,38,BR,supply
TERM0001138,1138,2022-02-19,Resignation,Resignation,true,false,Planning,Supply Chain,Supply Planning,Data,IC1,541,28,CL,supply
TERM0001277,1277,2022-02-25,Retirement,Retirement,true,false,Planning,Supply Chain,Supply Planning,Data,IC1,148,21,BR,supply
TERM0001625,1625,2022-02-26,Retirement,Retirement,true,false,Logistics,Supply Chain,Transportation,Logistics,IC1,1094,6,AR,supply
TERM0001794,1794,2022-02-27,Resignation,Resignation,true,false,Procurement,Supply Chain,Sourcing,Procurement,IC4,899,3,AR,supply
TERM0001245,1245,2022-02-23,Resignation,Resignation,true,false,Customer Experience,Customer,CX Design,Design,IC3,1046,26,BR,customer
TERM0001697,1697,2022-02-19,Resignation,Resignation,true,true,Customer Experience,Customer,CX Design,Design,IC1,1558,4,CO,customer
TERM0001775,1775,2022-02-20,Resignation,Resignation,true,true,Customer Service,Customer,Chat,Customer Support,M1,959,3,CO,customer
TERM0001769,1769,2022-02-21,Resignation,Resignation,true,true,Risk,Corporate,Risk Management,Risk & Compliance,IC3,1199,3,BR,corporate
TERM0001588,1588,2022-03-18,Resignation,Resignation,true,true,Regional Operations,Retail,Region North,Store Operations,IC1,1580,8,BR,retail_ops
TERM0001603,1603,2022-03-28,Redundancy,Redundancy,false,true,Store Operations,Retail,Cashier,Store Operations,IC1,898,8,AR,retail_ops
TERM0001619,1619,2022-03-19,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,General Management,IC1,139,7,BR,retail_ops
TERM0001641,1641,2022-03-28,Resignation,Resignation,true,false,Sales,Retail,Key Accounts,Sales,IC1,1443,7,BR,retail_ops
TERM0001662,1662,2022-03-28,Resignation,Resignation,true,true,Sales,Retail,Key Accounts,Sales,IC1,975,6,BR,retail_ops
TERM0001723,1723,2022-03-20,Retirement,Retirement,true,false,Store Operations,Retail,Cashier,Store Operations,IC1,751,4,MX,retail_ops
TERM0001765,1765,2022-03-17,Retirement,Retirement,true,false,Store Operations,Retail,Store Management,Store Operations,IC1,1742,4,BR,retail_ops
TERM0001816,1816,2022-03-27,Resignation,Resignation,true,true,Regional Operations,Retail,Region South,Store Operations,IC1,1801,3,MX,retail_ops
TERM0000674,674,2022-03-24,Other,Other,false,false,Logistics,Supply Chain,Reverse Logistics,Logistics,IC3,352,52,AR,supply
TERM0001204,1204,2022-03-20,Performance,Performance,false,false,Distribution Centers,Supply Chain,Inventory,Warehouse,IC1,357,28,AR,supply
TERM0001604,1604,2022-03-18,Retirement,Retirement,true,false,Planning,Supply Chain,Supply Planning,Data,IC1,452,8,AR,supply
TERM0001684,1684,2022-03-16,Resignation,Resignation,true,false,Logistics,Supply Chain,Transportation,Logistics,IC1,277,5,BR,supply
TERM0001780,1780,2022-03-20,Retirement,Retirement,true,false,Planning,Supply Chain,Demand Planning,Logistics,IC2,474,4,BR,supply
TERM0001841,1841,2022-03-27,Retirement,Retirement,true,false,Distribution Centers,Supply Chain,Inventory,Warehouse,IC1,1743,3,BR,supply
TERM0001715,1715,2022-03-26,Retirement,Retirement,true,false,Customer Operations,Customer,Order Support,Customer Support,IC1,1275,4,AR,customer
TERM0001826,1826,2022-03-28,Performance,Performance,false,false,Customer Operations,Customer,Order Support,Customer Support,IC1,1558,3,CO,customer
TERM0000195,195,2022-03-24,Retirement,Retirement,true,false,Procurement,Corporate,Indirect Procurement,Procurement,IC2,953,87,BR,corporate
TERM0000653,653,2022-03-16,Retirement,Retirement,true,false,Finance,Corporate,Accounting,Finance,IC5,906,53,BR,corporate
TERM0001637,1637,2022-03-19,Retirement,Retirement,true,false,Strategy,Corporate,M&A,Strategy,IC3,1476,7,BR,corporate
TERM0001714,1714,2022-03-28,Retirement,Retirement,true,false,Risk,Corporate,Risk Management,Risk & Compliance,IC3,1199,4,BR,corporate
TERM0001838,1838,2022-03-25,Retirement,Retirement,true,false,Finance,Corporate,Treasury,Finance,IC2,1650,3,AR,corporate
TERM0000346,346,2022-04-19,Retirement,Retirement,true,false,Sales,Retail,Floor Sales,Sales,IC1,998,133,AR,retail_ops
TERM0000436,436,2022-04-17,Layoff,Layoff,false,false,Visual Merchandising,Retail,Store Design,Store Operations,IC2,294,70,BR,retail_ops
TERM0000469,469,2022-04-28,Resignation,Resignation,true,true,Store Operations,Retail,Cashier,Store Operations,IC1,925,67,BR,retail_ops
TERM0000538,538,2022-04-21,Other,Other,false,false,Visual Merchandising,Retail,Store Design,Design,IC1,274,64,BR,retail_ops
TERM0000801,801,2022-04-22,Resignation,Resignation,true,false,Sales,Retail,Key Accounts,Sales,IC2,1322,46,BR,retail_ops
TERM0001263,1263,2022-04-18,Performance,Performance,false,false,Sales,Retail,Floor Sales,Sales,IC1,820,28,AR,retail_ops
TERM0001340,1340,2022-04-18,Redundancy,Redundancy,false,false,Sales,Retail,Key Accounts,Sales,IC1,882,18,BR,retail_ops
TERM0001577,1577,2022-04-27,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,Store Operations,IC1,1325,10,BR,retail_ops
TERM0001591,1591,2022-04-16,Resignation,Resignation,true,true,Regional Operations,Retail,Region North,Store Operations,IC1,1789,9,CO,retail_ops
TERM0001687,1687,2022-04-18,Retirement,Retirement,true,false,Visual Merchandising,Retail,Store Design,Store Operations,IC1,864,6,BR,retail_ops
TERM0001695,1695,2022-04-20,Resignation,Resignation,true,true,Visual Merchandising,Retail,Store Design,Store Operations,IC1,270,6,BR,retail_ops
TERM0001736,1736,2022-04-28,Retirement,Retirement,true,false,Store Operations,Retail,Security,Store Operations,M1,1321,5,BR,retail_ops
TERM0001747,1747,2022-04-24,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC1,1151,5,BR,retail_ops
TERM0001749,1749,2022-04-28,Resignation,Resignation,true,false,Store Operations,Retail,Cashier,Store Operations,IC4,1108,5,BR,retail_ops
TERM0001774,1774,2022-04-24,Resignation,Resignation,true,false,Regional Operations,Retail,Region South,General Management,IC1,1203,5,AR,retail_ops
TERM0001833,1833,2022-04-23,Layoff,Layoff,false,false,Sales,Retail,Key Accounts,Sales,IC1,1803,4,BR,retail_ops
TERM0000331,331,2022-04-17,Resignation,Resignation,true,false,Procurement,Supply Chain,Sourcing,Procurement,IC2,319,79,BR,supply
TERM0000874,874,2022-04-23,Resignation,Resignation,true,false,Logistics,Supply Chain,Transportation,Logistics,IC5,905,42,BR,supply
TERM0000905,905,2022-04-21,Retirement,Retirement,true,false,Logistics,Supply Chain,Last Mile,Logistics,M1,303,41,BR,supply
TERM0000931,931,2022-04-17,Retirement,Retirement,true,false,Logistics,Supply Chain,Transportation,Logistics,IC2,1422,41,BR,supply
TERM0001126,1126,2022-04-22,Resignation,Resignation,true,false,Logistics,Supply Chain,Transportation,Logistics,IC1,1073,31,BR,supply
TERM0001382,1382,2022-04-19,Retirement,Retirement,true,false,Logistics,Supply Chain,Last Mile,Logistics,M1,1092,17,MX,supply
TERM0001675,1675,2022-04-20,Resignation,Resignation,true,true,Distribution Centers,Supply Chain,Outbound,Warehouse,IC1,739,7,BR,supply
TERM0001676,1676,2022-04-28,Performance,Performance,false,false,Procurement,Supply Chain,Supplier Management,Procurement,M2,10,7,BR,supply
TERM0001313,1313,2022-04-16,Resignation,Resignation,true,false,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,976,20,BR,customer
TERM0001421,1421,2022-04-26,EndOfContract,EndOfContract,false,false,Customer Experience,Customer,CX Design,Design,M1,1320,17,MX,customer
TERM0000275,275,2022-04-20,Retirement,Retirement,true,false,Finance,Corporate,Accounting,Finance,IC1,100,82,BR,corporate
TERM0001231,1231,2022-04-17,Resignation,Resignation,true,true,Marketing,Corporate,Brand,Marketing,IC4,1326,29,BR,corporate
TERM0001246,1246,2022-04-24,Resignation,Resignation,true,false,Procurement,Corporate,Indirect Procurement,Procurement,IC1,215,28,BR,corporate
TERM0001334,1334,2022-04-17,Retirement,Retirement,true,false,Procurement,Corporate,Contracts,Procurement,IC2,953,19,BR,corporate
TERM0000162,162,2022-05-16,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC5,721,91,BR,retail_ops
TERM0000982,982,2022-05-24,Other,Other,false,false,Regional Operations,Retail,Region South,General Management,IC1,1118,38,BR,retail_ops
TERM0001000,1000,2022-05-24,Retirement,Retirement,true,false,Regional Operations,Retail,Region Southeast,Store Operations,IC1,229,37,BR,retail_ops
TERM0001367,1367,2022-05-24,Retirement,Retirement,true,false,Regional Operations,Retail,Region Southeast,Store Operations,IC1,174,18,BR,retail_ops
TERM0001463,1463,2022-05-21,Retirement,Retirement,true,false,Store Operations,Retail,Store Management,Store Operations,M1,1321,14,MX,retail_ops
TERM0001711,1711,2022-05-28,Retirement,Retirement,true,false,Sales,Retail,Floor Sales,Sales,IC1,882,6,BR,retail_ops
TERM0001789,1789,2022-05-20,Resignation,Resignation,true,false,Regional Operations,Retail,Region South,Store Operations,M2,868,6,CO,retail_ops
TERM0001812,1812,2022-05-16,Resignation,Resignation,true,true,Sales,Retail,Floor Sales,Sales,IC1,1045,6,CO,retail_ops
