requisition_id,position_id,country,business_unit,department,sub_department,job_family,job_level,location,opening_date,approval_date,posting_date,requisition_status,recruiter_id,hire_date
REQ0000642,POS0000643,BR,Retail,Regional Operations,Region South,Store Operations,IC2,STORE-BR-007,2018-07-21,2018-08-08,2018-08-08,Cancelled,REC0005,
REQ0000643,POS0000644,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,STORE-BR-006,2018-09-21,2018-09-23,2018-09-24,Cancelled,REC0001,
REQ0000644,POS0000645,BR,Supply Chain,Procurement,Sourcing,Procurement,IC1,DC-BR-006,2018-09-09,2018-09-12,2018-09-15,Cancelled,REC0004,
REQ0000645,POS0000646,BR,Supply Chain,Planning,Demand Planning,Data,IC1,DC-BR-005,2018-10-05,2018-10-08,2018-10-14,Cancelled,REC0005,
REQ0000646,POS0000647,BR,Customer,Customer Service,Escalations,Customer Support,IC1,SITE-BR-002,2018-08-13,2018-08-22,2018-08-29,Cancelled,REC0005,
REQ0000647,POS0000648,BR,Retail,Visual Merchandising,Store Design,Design,IC1,STORE-BR-020,2018-09-26,2018-09-27,2018-10-05,Cancelled,REC0003,
REQ0000648,POS0000649,BR,Corporate,People,Talent Acquisition,People,IC2,HQ-BR-001,2018-08-14,2018-08-28,2018-09-09,Cancelled,REC0002,
REQ0000649,POS0000650,AR,Retail,Visual Merchandising,Store Design,Design,IC1,STORE-AR-009,2018-09-21,2018-10-03,2018-10-06,Filled,REC0003,2018-12-08
REQ0000650,POS0000651,BR,Corporate,Strategy,Corporate Strategy,Strategy,IC4,HQ-BR-001,2018-10-10,2018-10-13,2018-10-14,Filled,REC0005,2018-12-08
REQ0000651,POS0000652,BR,Retail,Visual Merchandising,Store Design,Design,IC1,STORE-BR-004,2018-10-21,2018-10-24,2018-10-26,Filled,REC0005,2018-12-01
REQ0000652,POS0000653,MX,Retail,Sales,Key Accounts,Sales,IC3,STORE-MX-006,2018-09-04,2018-09-07,2018-09-20,Filled,REC0003,2018-12-01
REQ0000653,POS0000654,BR,Customer,Customer Service,Contact Center,Customer Support,IC2,SITE-BR-001,2018-08-07,2018-08-10,2018-08-16,Filled,REC0004,2018-12-04
REQ0000654,POS0000655,BR,Supply Chain,Planning,Supply Planning,Data,IC2,DC-BR-002,2018-08-31,2018-09-01,2018-09-08,Filled,REC0002,2018-12-13
REQ0000655,POS0000656,BR,Corporate,Procurement,Indirect Procurement,Procurement,IC3,HQ-BR-001,2018-08-19,2018-09-05,2018-09-17,Filled,REC0003,2018-12-13
REQ0000656,POS0000657,BR,Retail,Regional Operations,Region Southeast,General Management,IC1,STORE-BR-007,2018-10-09,2018-10-16,2018-10-23,Filled,REC0003,2018-12-05
REQ0000657,POS0000658,BR,Retail,Store Operations,Security,Store Operations,IC1,STORE-BR-010,2018-09-30,2018-10-07,2018-10-10,Filled,REC0002,2018-12-10
REQ0000658,POS0000659,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-005,2018-10-28,2018-11-02,2018-11-09,Filled,REC0001,2018-12-11
REQ0000659,POS0000660,BR,Corporate,Risk,Risk Management,Risk & Compliance,IC2,HQ-BR-001,2018-07-19,2018-08-02,2018-08-03,Filled,REC0005,2018-12-01
REQ0000660,POS0000661,BR,Supply Chain,Procurement,Sourcing,Procurement,IC1,DC-BR-006,2018-10-26,2018-11-02,2018-11-07,Filled,REC0001,2018-12-10
REQ0000661,POS0000662,CO,Retail,Visual Merchandising,Store Design,Store Operations,M2,STORE-CO-005,2018-06-15,2018-07-01,2018-07-21,Filled,REC0001,2018-12-07
REQ0000662,POS0000663,BR,Corporate,Finance,FP&A,Finance,IC3,HQ-BR-001,2018-08-02,2018-08-14,2018-08-27,Filled,REC0004,2018-12-04
REQ0000663,POS0000664,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC3,STORE-BR-034,2018-06-26,2018-07-17,2018-07-31,Filled,REC0001,2018-12-05
REQ0000664,POS0000665,BR,Supply Chain,Planning,Demand Planning,Data,IC1,DC-BR-001,2018-10-11,2018-10-21,2018-10-24,Filled,REC0002,2018-12-03
REQ0000665,POS0000666,BR,Retail,Store Operations,Security,Store Operations,IC3,STORE-BR-018,2018-08-05,2018-08-21,2018-09-01,Filled,REC0002,2018-12-14
REQ0000666,POS0000667,AR,Supply Chain,Procurement,Sourcing,Procurement,IC1,DC-AR-001,2018-09-20,2018-09-28,2018-10-06,Filled,REC0001,2018-12-13
REQ0000667,POS0000668,BR,Corporate,Risk,Fraud,Risk & Compliance,IC1,HQ-BR-001,2018-10-02,2018-10-07,2018-10-11,Filled,REC0003,2018-12-07
REQ0000668,POS0000669,BR,Corporate,Risk,Fraud,Risk & Compliance,IC4,HQ-BR-001,2018-07-24,2018-08-04,2018-08-22,Filled,REC0003,2018-12-02
REQ0000669,POS0000670,BR,Supply Chain,Distribution Centers,Inventory,Warehouse,M1,DC-BR-001,2018-07-05,2018-08-06,2018-08-22,Filled,REC0002,2018-12-12
REQ0000670,POS0000671,BR,Corporate,Legal,Labor Legal,Legal,IC4,HQ-BR-001,2018-07-27,2018-08-20,2018-08-31,Filled,REC0002,2018-12-04
REQ0000671,POS0000672,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-BR-016,2018-10-30,2018-11-09,2018-11-11,Filled,REC0003,2018-12-14
REQ0000672,POS0000673,BR,Corporate,Legal,Compliance,Legal,IC4,HQ-BR-001,2018-06-19,2018-07-15,2018-07-15,Filled,REC0005,2018-12-07
REQ0000673,POS0000674,CL,Retail,Sales,Floor Sales,Sales,IC1,STORE-CL-006,2018-11-08,2018-11-17,2018-11-24,Filled,REC0005,2018-12-11
REQ0000674,POS0000675,BR,Supply Chain,Distribution Centers,Inventory,Warehouse,IC1,DC-BR-003,2018-10-05,2018-10-07,2018-10-10,Filled,REC0004,2018-12-01
REQ0000675,POS0000676,BR,Customer,Customer Experience,CX Design,Design,IC2,SITE-BR-003,2018-08-27,2018-09-05,2018-09-10,Filled,REC0002,2018-12-04
REQ0000676,POS0000677,BR,Customer,Customer Service,Escalations,Customer Support,IC1,SITE-BR-003,2018-10-16,2018-10-22,2018-10-24,Cancelled,REC0001,
REQ0000677,POS0000678,BR,Corporate,Data & Analytics,Business Intelligence,Data,M1,HQ-BR-001,2018-07-11,2018-08-02,2018-08-12,Cancelled,REC0004,
REQ0000678,POS0000679,BR,Corporate,Data & Analytics,Business Intelligence,Data,IC3,HQ-BR-001,2018-08-12,2018-08-22,2018-08-29,Cancelled,REC0002,
REQ0000679,POS0000680,BR,Corporate,Finance,Treasury,Finance,IC1,HQ-BR-001,2018-10-21,2018-10-25,2018-10-28,Cancelled,REC0005,
REQ0000680,POS0000681,BR,Retail,Regional Operations,Region South,General Management,IC1,STORE-BR-040,2019-01-24,2019-01-29,2019-02-01,Filled,REC0004,2019-03-09
REQ0000681,POS0000682,BR,Retail,Sales,Floor Sales,Sales,IC2,STORE-BR-025,2018-11-27,2018-12-04,2018-12-17,Filled,REC0001,2019-03-05
REQ0000682,POS0000683,BR,Customer,Customer Experience,Voice of Customer,Design,IC1,SITE-BR-002,2019-02-12,2019-02-19,2019-02-20,Filled,REC0003,2019-03-10
REQ0000683,POS0000684,BR,Digital,Product,Product Management,Product Management,IC4,HQ-BR-001,2018-11-17,2018-12-06,2018-12-24,Filled,REC0005,2019-03-02
REQ0000684,POS0000685,AR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,STORE-AR-006,2019-01-01,2019-01-12,2019-01-18,Filled,REC0004,2019-03-05
REQ0000685,POS0000686,BR,Supply Chain,Distribution Centers,Outbound,Warehouse,IC1,DC-BR-002,2019-02-06,2019-02-14,2019-02-16,Filled,REC0004,2019-03-13
REQ0000686,POS0000687,AR,Supply Chain,Distribution Centers,Outbound,Warehouse,IC1,DC-AR-001,2019-01-08,2019-01-14,2019-01-22,Filled,REC0004,2019-03-10
REQ0000687,POS0000688,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-BR-007,2019-01-24,2019-01-27,2019-02-02,Filled,REC0003,2019-03-07
REQ0000688,POS0000689,BR,Retail,Regional Operations,Region South,General Management,IC1,STORE-BR-023,2019-01-07,2019-01-17,2019-01-21,Filled,REC0002,2019-03-08
REQ0000689,POS0000690,BR,Digital,Product,Product Management,Product Management,IC1,HQ-BR-001,2019-02-04,2019-02-09,2019-02-15,Filled,REC0001,2019-03-03
REQ0000690,POS0000691,MX,Retail,Visual Merchandising,Merchandising,Store Operations,IC2,STORE-MX-006,2019-01-05,2019-01-16,2019-01-28,Filled,REC0004,2019-03-14
REQ0000691,POS0000692,AR,Retail,Store Operations,Store Management,Store Operations,IC1,STORE-AR-007,2019-01-15,2019-01-22,2019-01-24,Filled,REC0005,2019-03-06
REQ0000692,POS0000693,BR,Corporate,Data & Analytics,Business Intelligence,Data,IC1,HQ-BR-001,2019-01-18,2019-01-19,2019-01-23,Filled,REC0005,2019-03-09
REQ0000693,POS0000694,BR,Retail,Sales,Floor Sales,Sales,IC1,STORE-BR-038,2019-01-12,2019-01-21,2019-01-23,Filled,REC0005,2019-03-05
REQ0000694,POS0000695,BR,Digital,UX,Product Design,Design,IC2,HQ-BR-001,2018-12-10,2018-12-19,2018-12-30,Filled,REC0002,2019-03-12
REQ0000695,POS0000696,BR,Corporate,Procurement,Contracts,Procurement,M1,HQ-BR-001,2018-09-09,2018-10-06,2018-10-22,Filled,REC0004,2019-03-01
REQ0000696,POS0000697,AR,Retail,Sales,Key Accounts,Sales,IC1,STORE-AR-007,2018-12-12,2018-12-14,2018-12-20,Filled,REC0001,2019-03-01
REQ0000697,POS0000698,BR,Corporate,Risk,Internal Audit,Risk & Compliance,IC1,HQ-BR-001,2019-01-05,2019-01-11,2019-01-16,Cancelled,REC0002,
REQ0000698,POS0000699,BR,Corporate,People,People Analytics,People,IC2,HQ-BR-001,2018-11-15,2018-11-28,2018-12-12,Cancelled,REC0004,
REQ0000699,POS0000700,BR,Customer,Customer Operations,Order Support,Customer Support,IC1,SITE-BR-001,2018-12-25,2019-01-06,2019-01-14,Cancelled,REC0001,
REQ0000700,POS0000701,BR,Customer,Customer Service,Chat,Customer Support,IC1,SITE-BR-003,2019-02-26,2019-03-01,2019-03-03,Filled,REC0005,2019-04-13
REQ0000701,POS0000702,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,STORE-BR-007,2019-01-28,2019-02-07,2019-02-07,Filled,REC0002,2019-04-02
REQ0000702,POS0000703,BR,Customer,Customer Experience,CX Design,Design,IC1,SITE-BR-003,2019-02-05,2019-02-11,2019-02-11,Filled,REC0004,2019-04-08
REQ0000703,POS0000704,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC2,STORE-BR-041,2018-12-02,2018-12-12,2018-12-25,Filled,REC0002,2019-04-06
REQ0000704,POS0000705,BR,Corporate,Procurement,Indirect Procurement,Procurement,IC1,HQ-BR-001,2019-01-01,2019-01-12,2019-01-19,Filled,REC0003,2019-04-03
REQ0000705,POS0000706,BR,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-BR-036,2019-02-07,2019-02-14,2019-02-15,Filled,REC0003,2019-04-07
REQ0000706,POS0000707,BR,Customer,Customer Operations,Order Support,Logistics,IC2,SITE-BR-002,2019-01-01,2019-01-12,2019-01-22,Filled,REC0003,2019-04-14
REQ0000707,POS0000708,AR,Retail,Sales,Key Accounts,Sales,IC1,STORE-AR-006,2019-02-20,2019-03-01,2019-03-03,Filled,REC0001,2019-04-02
REQ0000708,POS0000709,CL,Retail,Sales,Floor Sales,Sales,IC1,STORE-CL-001,2019-03-06,2019-03-08,2019-03-15,Filled,REC0001,2019-04-08
REQ0000709,POS0000710,BR,Retail,Regional Operations,Region Southeast,Store Operations,IC1,STORE-BR-037,2019-02-07,2019-02-08,2019-02-13,Filled,REC0005,2019-04-11
REQ0000710,POS0000711,BR,Supply Chain,Logistics,Transportation,Logistics,IC3,DC-BR-003,2019-01-02,2019-01-06,2019-01-07,Filled,REC0004,2019-04-14
REQ0000711,POS0000712,BR,Retail,Store Operations,Security,Store Operations,IC2,STORE-BR-021,2019-01-07,2019-01-24,2019-01-30,Filled,REC0003,2019-04-11
REQ0000712,POS0000713,BR,Supply Chain,Logistics,Transportation,Logistics,IC2,DC-BR-005,2018-12-15,2019-01-05,2019-01-07,Filled,REC0003,2019-04-04
REQ0000713,POS0000714,BR,Supply Chain,Procurement,Supplier Management,Procurement,IC1,DC-BR-004,2019-03-06,2019-03-08,2019-03-14,Filled,REC0004,2019-04-13
REQ0000714,POS0000715,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-039,2019-02-28,2019-03-07,2019-03-14,Filled,REC0003,2019-04-05
REQ0000715,POS0000716,BR,Retail,Store Operations,Cashier,Store Operations,M2,STORE-BR-009,2018-10-21,2018-10-24,2018-11-07,Filled,REC0003,2019-04-05
REQ0000716,POS0000717,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-BR-003,2019-02-04,2019-02-14,2019-02-15,Filled,REC0001,2019-04-06
REQ0000717,POS0000718,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-019,2019-01-29,2019-01-30,2019-02-04,Filled,REC0001,2019-04-02
REQ0000718,POS0000719,BR,Retail,Regional Operations,Region North,Store Operations,IC2,STORE-BR-020,2018-11-27,2018-12-04,2018-12-10,Filled,REC0001,2019-04-09
REQ0000719,POS0000720,BR,Digital,Product,Product Ops,Product Management,IC4,HQ-BR-001,2018-10-09,2018-10-27,2018-10-27,Filled,REC0004,2019-04-04
REQ0000720,POS0000721,BR,Digital,E-commerce,Storefront,Product Management,IC4,HQ-BR-001,2018-12-06,2018-12-22,2018-12-27,Filled,REC0002,2019-04-06
REQ0000721,POS0000722,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-041,2019-02-12,2019-02-13,2019-02-18,Cancelled,REC0001,
REQ0000722,POS0000723,BR,Retail,Sales,Floor Sales,Sales,IC1,STORE-BR-038,2019-02-18,2019-02-19,2019-02-26,Cancelled,REC0005,
REQ0000723,POS0000724,MX,Corporate,People,HR Business Partner,People,IC1,HQ-MX-001,2019-01-19,2019-01-29,2019-02-05,Cancelled,REC0003,
REQ0000724,POS0000725,BR,Customer,Customer Experience,CX Design,Design,IC1,SITE-BR-004,2019-04-09,2019-04-13,2019-04-13,Filled,REC0001,2019-05-11
REQ0000725,POS0000726,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC2,STORE-BR-033,2019-03-18,2019-03-24,2019-03-27,Filled,REC0003,2019-05-13
REQ0000726,POS0000727,BR,Corporate,Risk,Risk Management,Risk & Compliance,IC3,HQ-BR-001,2019-01-16,2019-02-03,2019-02-07,Filled,REC0001,2019-05-10
REQ0000727,POS0000728,BR,Retail,Regional Operations,Region South,General Management,IC2,STORE-BR-030,2019-02-05,2019-02-23,2019-02-25,Filled,REC0004,2019-05-10
REQ0000728,POS0000729,BR,Corporate,Finance,FP&A,Finance,IC2,HQ-BR-001,2019-02-17,2019-03-01,2019-03-01,Filled,REC0001,2019-05-08
REQ0000729,POS0000730,BR,Digital,Product,Product Ops,Product Management,IC4,HQ-BR-001,2018-11-04,2018-11-20,2018-11-21,Filled,REC0003,2019-05-03
REQ0000730,POS0000731,BR,Retail,Sales,Key Accounts,Sales,IC4,STORE-BR-011,2019-01-03,2019-01-12,2019-01-24,Filled,REC0002,2019-05-07
REQ0000731,POS0000732,CO,Retail,Store Operations,Store Management,Store Operations,IC2,STORE-CO-004,2019-02-06,2019-02-20,2019-02-24,Filled,REC0003,2019-05-13
REQ0000732,POS0000733,AR,Supply Chain,Procurement,Sourcing,Procurement,IC1,DC-AR-001,2019-03-25,2019-03-31,2019-04-02,Filled,REC0002,2019-05-14
REQ0000733,POS0000734,BR,Corporate,Legal,Corporate Legal,Legal,IC3,HQ-BR-001,2019-02-15,2019-02-18,2019-02-23,Filled,REC0002,2019-05-07
REQ0000734,POS0000735,BR,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-BR-016,2019-03-03,2019-03-12,2019-03-19,Filled,REC0005,2019-05-09
REQ0000735,POS0000736,BR,Digital,Data,Data Science,Data,IC2,HQ-BR-001,2019-01-11,2019-01-13,2019-01-19,Filled,REC0005,2019-05-13
REQ0000736,POS0000737,BR,Retail,Visual Merchandising,Store Design,Design,IC1,STORE-BR-041,2019-03-16,2019-03-20,2019-03-24,Filled,REC0005,2019-05-09
REQ0000737,POS0000738,AR,Retail,Sales,Floor Sales,Sales,IC1,STORE-AR-007,2019-02-16,2019-02-23,2019-02-27,Filled,REC0001,2019-05-01
REQ0000738,POS0000739,BR,Corporate,People,Learning & Development,People,IC3,HQ-BR-001,2018-12-15,2018-12-29,2018-12-31,Filled,REC0002,2019-05-10
REQ0000739,POS0000740,BR,Corporate,Marketing,CRM,Marketing,IC3,HQ-BR-001,2019-01-14,2019-01-31,2019-02-04,Filled,REC0001,2019-05-10
REQ0000740,POS0000741,BR,Supply Chain,Logistics,Last Mile,Logistics,IC3,DC-BR-002,2018-11-30,2018-12-15,2018-12-26,Filled,REC0002,2019-05-01
REQ0000741,POS0000742,BR,Customer,Customer Service,Contact Center,Customer Support,IC2,SITE-BR-004,2019-01-06,2019-01-08,2019-01-16,Filled,REC0003,2019-05-04
REQ0000742,POS0000743,MX,Customer,Customer Experience,Voice of Customer,Design,IC1,SITE-MX-001,2019-02-24,2019-03-04,2019-03-11,Filled,REC0004,2019-05-01
REQ0000743,POS0000744,BR,Supply Chain,Planning,Demand Planning,Logistics,IC2,DC-BR-004,2019-01-06,2019-01-18,2019-02-01,Cancelled,REC0002,
REQ0000744,POS0000745,BR,Retail,Store Operations,Cashier,Store Operations,IC1,STORE-BR-020,2019-03-20,2019-03-22,2019-03-23,Cancelled,REC0004,
REQ0000745,POS0000746,BR,Digital,Product,Product Ops,Product Management,IC4,HQ-BR-001,2018-10-28,2018-11-21,2018-12-03,Cancelled,REC0005,
REQ0000746,POS0000747,AR,Retail,Visual Merchandising,Merchandising,Store Operations,IC2,STORE-AR-009,2019-04-22,2019-05-05,2019-05-05,Filled,REC0003,2019-06-08
REQ0000747,POS0000748,BR,Supply Chain,Distribution Centers,Inventory,Warehouse,IC1,DC-BR-001,2019-04-08,2019-04-17,2019-04-21,Filled,REC0004,2019-06-09
REQ0000748,POS0000749,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC2,STORE-BR-002,2019-01-18,2019-01-28,2019-02-10,Filled,REC0002,2019-06-06
REQ0000749,POS0000750,BR,Customer,Customer Operations,Order Support,Logistics,IC1,SITE-BR-002,2019-04-02,2019-04-07,2019-04-13,Filled,REC0003,2019-06-01
REQ0000750,POS0000751,BR,Corporate,Risk,Internal Audit,Risk & Compliance,IC3,HQ-BR-001,2019-03-10,2019-03-26,2019-04-05,Filled,REC0001,2019-06-12
REQ0000751,POS0000752,AR,Retail,Visual Merchandising,Store Design,Store Operations,IC2,STORE-AR-003,2019-02-16,2019-02-23,2019-02-25,Filled,REC0004,2019-06-02
REQ0000752,POS0000753,BR,Corporate,Legal,Corporate Legal,Legal,IC1,HQ-BR-001,2019-04-24,2019-04-29,2019-04-30,Filled,REC0002,2019-06-02
REQ0000753,POS0000754,BR,Customer,Customer Service,Escalations,Customer Support,IC1,SITE-BR-004,2019-03-28,2019-04-03,2019-04-07,Filled,REC0002,2019-06-05
REQ0000754,POS0000755,BR,Corporate,Data & Analytics,Data Governance,Data,IC3,HQ-BR-001,2019-02-13,2019-02-23,2019-02-24,Filled,REC0004,2019-06-11
REQ0000755,POS0000756,BR,Supply Chain,Planning,Demand Planning,Logistics,IC1,DC-BR-002,2019-05-03,2019-05-09,2019-05-16,Filled,REC0001,2019-06-11
REQ0000756,POS0000757,AR,Retail,Store Operations,Security,Store Operations,IC2,STORE-AR-001,2019-01-25,2019-02-10,2019-02-16,Filled,REC0004,2019-06-12
REQ0000757,POS0000758,BR,Digital,Product,Product Ops,Product Management,IC3,HQ-BR-001,2019-01-26,2019-02-15,2019-02-19,Filled,REC0004,2019-06-02
REQ0000758,POS0000759,BR,Retail,Regional Operations,Region South,General Management,IC1,STORE-BR-005,2019-04-17,2019-04-27,2019-04-30,Filled,REC0004,2019-06-08
REQ0000759,POS0000760,BR,Customer,Customer Operations,Returns,Logistics,IC2,SITE-BR-004,2019-03-08,2019-03-20,2019-04-03,Filled,REC0002,2019-06-02
REQ0000760,POS0000761,CO,Retail,Store Operations,Security,Store Operations,IC1,STORE-CO-002,2019-04-14,2019-04-21,2019-04-23,Filled,REC0004,2019-06-10
REQ0000761,POS0000762,BR,Supply Chain,Planning,Demand Planning,Data,IC1,DC-BR-005,2019-03-31,2019-04-09,2019-04-15,Cancelled,REC0003,
REQ0000762,POS0000763,BR,Retail,Regional Operations,Region North,Store Operations,IC3,STORE-BR-018,2019-04-12,2019-04-17,2019-04-20,Cancelled,REC0002,
REQ0000763,POS0000764,BR,Customer,Customer Experience,CX Design,Design,IC4,SITE-BR-001,2019-04-02,2019-04-06,2019-04-06,Filled,REC0001,2019-07-04
REQ0000764,POS0000765,BR,Supply Chain,Distribution Centers,Outbound,Warehouse,IC1,DC-BR-006,2019-04-09,2019-04-21,2019-04-24,Filled,REC0003,2019-07-04
REQ0000765,POS0000766,AR,Digital,Engineering,Platform,Software Engineering,IC4,HQ-AR-001,2019-01-31,2019-02-28,2019-02-28,Filled,REC0002,2019-07-02
REQ0000766,POS0000767,BR,Retail,Regional Operations,Region Southeast,General Management,IC3,STORE-BR-025,2019-03-14,2019-04-04,2019-04-05,Filled,REC0001,2019-07-04
REQ0000767,POS0000768,BR,Customer,Customer Operations,Order Support,Customer Support,IC2,SITE-BR-003,2019-05-07,2019-05-21,2019-06-01,Filled,REC0001,2019-07-11
REQ0000768,POS0000769,CO,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-CO-006,2019-05-09,2019-05-12,2019-05-14,Filled,REC0004,2019-07-02
REQ0000769,POS0000770,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-BR-006,2019-05-12,2019-05-19,2019-05-24,Filled,REC0005,2019-07-08
REQ0000770,POS0000771,MX,Retail,Sales,Key Accounts,Sales,IC1,STORE-MX-009,2019-05-01,2019-05-06,2019-05-14,Filled,REC0002,2019-07-04
REQ0000771,POS0000772,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,STORE-BR-036,2019-04-28,2019-05-06,2019-05-09,Filled,REC0005,2019-07-05
REQ0000772,POS0000773,BR,Supply Chain,Logistics,Reverse Logistics,Logistics,IC1,DC-BR-001,2019-04-20,2019-04-28,2019-05-06,Filled,REC0003,2019-07-01
REQ0000773,POS0000774,BR,Supply Chain,Procurement,Sourcing,Procurement,IC1,DC-BR-006,2019-04-21,2019-04-28,2019-05-06,Filled,REC0004,2019-07-08
REQ0000774,POS0000775,BR,Supply Chain,Planning,Supply Planning,Logistics,IC1,DC-BR-004,2019-04-23,2019-04-27,2019-04-29,Filled,REC0004,2019-07-07
REQ0000775,POS0000776,BR,Supply Chain,Distribution Centers,Inventory,Warehouse,IC2,DC-BR-006,2019-04-06,2019-04-22,2019-04-25,Filled,REC0002,2019-07-03
REQ0000776,POS0000777,AR,Supply Chain,Distribution Centers,Outbound,Warehouse,IC2,DC-AR-001,2019-02-16,2019-03-09,2019-03-16,Filled,REC0001,2019-07-11
REQ0000777,POS0000778,AR,Retail,Store Operations,Security,Store Operations,IC1,STORE-AR-008,2019-04-20,2019-04-27,2019-04-28,Filled,REC0003,2019-07-04
REQ0000778,POS0000779,BR,Corporate,Legal,Labor Legal,Legal,IC2,HQ-BR-001,2019-02-11,2019-02-23,2019-03-05,Filled,REC0004,2019-07-11
REQ0000779,POS0000780,BR,Digital,Engineering,Backend,Software Engineering,IC4,HQ-BR-001,2019-02-11,2019-02-19,2019-03-07,Filled,REC0005,2019-07-08
REQ0000780,POS0000781,BR,Supply Chain,Procurement,Sourcing,Procurement,IC1,DC-BR-006,2019-05-15,2019-05-22,2019-05-24,Filled,REC0002,2019-07-02
REQ0000781,POS0000782,BR,Retail,Store Operations,Cashier,Store Operations,IC1,STORE-BR-044,2019-05-21,2019-05-22,2019-05-26,Filled,REC0002,2019-07-09
REQ0000782,POS0000783,BR,Corporate,Legal,Corporate Legal,Legal,IC4,HQ-BR-001,2019-01-24,2019-02-08,2019-02-20,Filled,REC0001,2019-07-02
REQ0000783,POS0000784,BR,Retail,Regional Operations,Region North,Store Operations,IC1,STORE-BR-043,2019-05-28,2019-06-02,2019-06-03,Filled,REC0003,2019-07-07
REQ0000784,POS0000785,AR,Retail,Regional Operations,Region Southeast,General Management,IC1,STORE-AR-009,2019-06-02,2019-06-03,2019-06-03,Filled,REC0004,2019-07-12
REQ0000785,POS0000786,AR,Supply Chain,Procurement,Sourcing,Procurement,IC4,DC-AR-001,2019-03-27,2019-03-31,2019-04-07,Filled,REC0002,2019-07-13
REQ0000786,POS0000787,BR,Customer,Customer Service,Chat,Customer Support,IC1,SITE-BR-004,2019-05-12,2019-05-22,2019-05-25,Filled,REC0002,2019-07-08
REQ0000787,POS0000788,BR,Corporate,Finance,Treasury,Finance,IC2,HQ-BR-001,2019-04-07,2019-04-14,2019-04-17,Filled,REC0005,2019-07-10
REQ0000788,POS0000789,BR,Retail,Store Operations,Security,Store Operations,M1,STORE-BR-004,2019-01-22,2019-01-31,2019-02-21,Cancelled,REC0001,
REQ0000789,POS0000790,BR,Retail,Regional Operations,Region South,General Management,IC3,STORE-BR-034,2019-02-09,2019-02-17,2019-02-17,Cancelled,REC0005,
REQ0000790,POS0000791,BR,Supply Chain,Logistics,Last Mile,Logistics,IC1,DC-BR-004,2019-05-15,2019-05-17,2019-05-21,Cancelled,REC0002,
REQ0000791,POS0000792,BR,Retail,Sales,Key Accounts,Sales,IC2,STORE-BR-007,2019-02-26,2019-03-01,2019-03-08,Cancelled,REC0005,
REQ0000792,POS0000793,BR,Corporate,Marketing,Content,Marketing,IC2,HQ-BR-001,2019-03-03,2019-03-23,2019-03-31,Filled,REC0004,2019-08-05
REQ0000793,POS0000794,BR,Corporate,Marketing,Performance,Marketing,IC4,HQ-BR-001,2019-03-23,2019-04-03,2019-04-11,Filled,REC0003,2019-08-03
REQ0000794,POS0000795,BR,Supply Chain,Logistics,Transportation,Logistics,IC2,DC-BR-005,2019-05-15,2019-05-26,2019-06-02,Filled,REC0004,2019-08-10
REQ0000795,POS0000796,BR,Corporate,People,Learning & Development,People,IC4,HQ-BR-001,2019-05-25,2019-06-06,2019-06-15,Filled,REC0001,2019-08-06
REQ0000796,POS0000797,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-037,2019-06-24,2019-07-01,2019-07-07,Filled,REC0002,2019-08-04
REQ0000797,POS0000798,AR,Customer,Customer Service,Chat,Customer Support,IC1,SITE-AR-001,2019-06-14,2019-06-16,2019-06-23,Filled,REC0005,2019-08-02
REQ0000798,POS0000799,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,STORE-BR-017,2019-05-15,2019-05-19,2019-05-22,Filled,REC0004,2019-08-05
REQ0000799,POS0000800,BR,Retail,Regional Operations,Region South,Store Operations,IC1,STORE-BR-041,2019-06-19,2019-06-29,2019-07-02,Filled,REC0005,2019-08-03
REQ0000800,POS0000801,MX,Supply Chain,Logistics,Reverse Logistics,Logistics,IC3,DC-MX-001,2019-04-19,2019-05-01,2019-05-13,Filled,REC0005,2019-08-01
REQ0000801,POS0000802,BR,Retail,Store Operations,Stockroom,Store Operations,IC3,STORE-BR-020,2019-04-07,2019-04-23,2019-05-04,Filled,REC0003,2019-08-06
REQ0000802,POS0000803,BR,Corporate,Risk,Fraud,Risk & Compliance,IC2,HQ-BR-001,2019-04-06,2019-04-08,2019-04-16,Filled,REC0003,2019-08-07
